Profit,Diff Step,Last Swing Bars,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0,10.7,0,100.036324,99.94188158,99.9854704,100,100,100,100.1380312,99.96367599,100.108972,99.9927352,100.7098492,99.99867913,100.1888849,100.108972,100.1525608,100.1162368,40.10647737,99.97952647,1,1,0,0,0,0,0,1,0,0,0
0,8.683333333,0,100.1525387,99.89830755,100.1380112,100,100,99.99207591,100.4212973,100.1016925,100.3486598,100.1307474,53.74937091,99.9966983,100.4503523,100.2106487,100.3777148,100.3559236,45.32796511,99.99603796,1,0,0,1,0,0,1,1,0,0,1
1,1.783333333,0,100.0288018,99.97119816,99.98559908,100,100,99.98756284,100.0216014,99.95679724,100.0216014,99.98559908,116.4705882,99.98363532,100.0504032,100,100.0144009,100.0216014,87.29411765,99.98494449,0,0,0,0,0,0,0,1,0,0,0
0,2.083333333,0,100.1296363,99.66870724,100.0792222,100,100,99.75905981,100.3456968,100.0720202,100.2088585,100.0864242,42.67355135,99.75513144,100.432121,100.0504141,100.0720202,100.2088585,83.28169822,99.71519298,1,0,0,0,0,0,1,1,1,0,1
0,1.266666667,0,100.0360985,99.92058335,99.98556061,100,100,99.99671832,100.0866363,99.97834091,100.0866363,99.9927803,67.42596811,99.99803099,100.1227348,100.0649773,100.1155151,100.0794166,31.89066059,99.98949862,1,0,0,1,0,0,0,1,0,0,1
0,13.95,0,100.1082173,99.95671308,100.1010028,100,100,99.75273987,100.2020056,99.88456821,99.8917827,100.0865738,208.0745342,99.74880469,99.97114205,99.62484669,99.62484669,99.88456821,107.1872227,99.74946055,1,0,0,0,0,1,1,0,1,0,1
0,7.883333333,0,100.0509684,99.8980632,99.8980632,100,100,99.88217695,99.9053444,99.8616572,99.9053444,99.8980632,38.125,99.88283887,99.9199068,99.8398136,99.9199068,99.9126256,58.125,99.87952924,1,0,0,0,0,1,0,1,1,0,0
0,1.133333333,0,100.1526385,99.97092601,100.14537,100,100,99.95374592,100.188981,100.0944905,100.174444,100.14537,51.95936139,99.95572824,100.2616659,99.94185201,99.9927315,100.174444,132.9100145,99.94845974,1,0,0,0,0,0,1,1,0,0,1
0,4.683333333,0,100.1770915,99.97874903,100.0779202,100,100,99.90726848,100.1770915,100,100,100.0779202,61.3836478,99.89632101,100.1487568,99.92207976,100.0637529,100.0141673,128.7798742,99.87700194,0,0,0,0,0,0,1,0,1,0,1
1,1.783333333,0,100.0425441,99.87945827,100.0283628,100,100,99.9684142,100.1701766,100.0141814,100.1701766,100.0141814,36.99476938,99.96261273,100.2907183,100.0567255,100.0638162,100.1772672,90.39467427,99.94134066,0,0,0,0,0,0,1,1,0,0,1
0,6.05,0,100.0142318,99.89326123,99.95730449,100,100,99.84150909,100.0711592,99.85056572,99.85768163,99.95018857,114.7460938,99.82339585,99.9217249,99.8434498,99.9217249,99.86479755,56.0546875,99.80075429,1,0,1,0,0,1,0,0,1,1,0
0,1.05,0,100.0355669,99.95020629,99.99288661,100,100,99.91722604,100,99.85773225,99.89329919,99.99288661,111.717496,99.89911923,100.128041,99.89329919,100.0782473,99.89329919,153.2905297,99.89394586,1,0,1,0,0,0,0,0,0,1,0
0,0.033333333,0,100.0924412,99.86489369,99.96444571,100,100,99.84873265,100.049776,99.94311313,99.95022399,99.95733485,43.9534087,99.99612135,100.1351063,99.94311313,99.97155657,99.94311313,112.7783487,99.99288914,0,0,1,0,0,0,0,0,1,1,1
1,4.65,0,100.0356201,99.95725582,99.96437985,100,100,99.95336999,100.1496046,99.96437985,100.1353566,99.96437985,118.0758017,99.95207471,100.1496046,99.97150388,100.0997364,100.1353566,174.0524781,99.95207471,0,1,0,0,0,0,0,1,0,0,1
1,3.55,0,100.0571184,99.97144081,99.98572041,100,100,99.90134098,100.1213766,99.95716122,100.0214194,99.98572041,227.0531401,99.88965768,100.0571184,99.98572041,100.0428388,100.0214194,54.26731079,99.87407994,1,1,0,0,0,0,0,1,1,0,1
0,9.483333333,0,100.0717772,99.98564456,100.0645995,100,100,99.94323076,100.129199,100.0358886,100.0789549,100.0645995,132.8273245,99.9412732,100.1004881,99.97128912,100,100.0717772,164.3263757,99.9477984,1,0,0,0,0,0,1,1,1,0,0
0,10.81666667,0,100.0507761,99.99274626,100.0507761,100,100,99.92746264,100.0580299,99.99274626,100.0072537,100.0507761,96.93396226,99.92548435,100.0145075,99.97823879,100,100.0145075,72.16981132,99.9287815,1,0,0,1,0,0,1,0,0,0,1
0,0.65,0,100.1087745,99.97824511,100.0507614,100,100,99.92089129,100.1015228,100.0072516,100.0942712,100.0507614,139.4648829,99.89649944,100.1015228,100.0435098,100.0652647,100.0797679,48.99665552,99.892544,1,0,0,0,0,0,1,1,0,0,0
0,0.05,0,100.1522401,99.90575613,100.137741,100,100,99.95386664,100.260983,100.0072495,100.0072495,100.1522401,111.8518519,99.95650283,100.0217486,99.98550094,100.0217486,100,29.75308642,99.94134472,0,1,0,0,0,0,1,0,0,0,1
0,0.35,0,100.1811988,99.85504095,100.159455,100,100,99.95189995,100.2754222,99.81880119,100.0217439,100.152207,198.0322708,99.95387667,100.2536783,100,100.1304631,100.007248,57.69382133,99.95189995,1,0,0,0,0,0,1,0,0,0,1
0,4.816666667,0,100.0507798,99.99274574,100.0507798,100,100,100,100.0870511,100.0435256,100.0797969,100.0507798,36.48648649,99.98812939,100.1015597,100.0217628,100.0362713,100.0797969,179.0540541,99.96504765,0,0,0,0,0,0,1,1,0,0,0
1,2.25,0,100.1089087,99.94917592,100.1089087,100,100,99.99735979,100.1452116,100.0363029,100.0943876,100.1016482,79.40261357,99.99141931,100.1306905,99.97821825,100.0508241,100.087127,105.8494088,99.98745899,0,0,0,0,0,0,1,0,0,0,1
1,3.116666667,0,100.1306715,100,100.0362976,100,100,99.94720343,100.0798548,99.97822142,100.0508167,100.0362976,114.4241119,99.94654347,100.0580762,99.89836661,99.90562613,100.0508167,124.0043057,99.94588352,0,0,0,0,1,1,1,1,1,0,1
0,1.1,0,100.0735673,99.97792982,100.0220702,100,100,99.92241996,100.0220702,99.96321636,99.97792982,100.0220702,48.04733728,99.89700581,100.0514971,99.97057309,100.0073567,99.98528654,82.95857988,99.8675789,1,0,0,0,0,0,1,0,1,0,1
0,2.383333333,0,100.1175865,99.88976262,99.90446094,100,100,99.84366336,99.94120673,99.69133534,99.92650841,99.89711178,83.88761468,99.96859905,99.97795252,99.80157272,99.80892188,99.9118101,19.26605505,99.97327579,1,0,0,1,0,0,0,1,1,0,1
1,2.633333333,0,100.1841485,99.93370654,100.1694166,100,100,99.9912948,100.1767826,100.0883913,100.1031232,100.1620507,66.64050235,99.99799111,100.0957572,99.98526812,100.0147319,100.0957572,38.69701727,99.99799111,1,0,0,1,1,0,1,0,0,0,1
0,1.683333333,0,100.0436047,99.98546512,100.0363372,100,100,99.95243129,100.1017442,100.0436047,100.0581395,100.0436047,78.94736842,99.94384249,100.1017442,99.9127907,99.99273256,100.065407,290.5263158,99.93789641,0,0,0,0,0,0,1,1,0,0,0
0,0.866666667,0,100.0581395,99.97093023,100.0508721,100,100,99.98348309,100.0726744,99.97819767,99.99273256,100.0508721,120.0873362,99.97093023,100.1235465,99.97819767,100.1017442,99.98546512,254.5851528,99.95573467,0,0,0,0,0,0,1,0,0,0,1
1,0.166666667,0,100.0435761,99.97094923,100.0290508,100,100,99.9498214,100.0363135,99.97094923,99.98547462,100.0290508,91.16997792,99.94453945,100,99.95642385,99.99273731,99.98547462,32.45033113,99.94189847,0,1,0,1,1,0,1,0,1,0,0
1,4.4,0,100.0509424,99.97089004,100,100,100,99.9265635,100.0654974,99.94905756,100.0582199,100,135.5223881,99.92920986,100.0800524,99.98544502,100.0582199,100.0654974,95.07462687,99.93516417,0,0,0,0,0,0,0,1,0,0,1
0,6.766666667,0,100.0073335,99.97066588,99.98533294,100,100,99.9786661,100.0733353,99.99266647,100.0660018,99.99266647,140.3508772,99.96799915,100.0733353,99.9486653,100.0220006,100.0660018,377.1929825,99.95933225,1,0,0,0,0,0,0,1,0,0,0
0,5.933333333,0,100.0217628,99.94922017,100.0072543,100,100,99.98285356,100.1088139,99.99274574,100.0943054,100.0072543,91.28787879,99.99406469,100.1450852,100.0725426,100.0797969,100.0870511,171.969697,100.0006595,1,0,0,0,0,0,1,1,0,0,1
1,4.3,0,100.0434909,99.9347637,99.96375761,100,100,99.89193179,100.0724848,99.94201218,100.0652363,99.94926066,135.9430605,99.88402435,100.0942302,99.8042911,99.81878805,100.0579878,330.2491103,99.87809378,1,0,0,0,0,0,0,1,1,0,1
0,6.666666667,0,100.0438661,99.99268899,100.0365551,100,100,99.90894469,100.1023541,100,100.0511771,100.0438661,76.92307692,99.87770674,100.1023541,99.99268899,100.021933,100.0511771,137.1794872,99.84447487,1,0,0,0,0,0,1,1,0,0,0
0,0.016666667,0,100.1024215,100,100.0512108,100,100,99.93947818,100.0585266,100,100.0219475,100.0438949,100.4016064,99.93282743,100.0365791,99.99268418,100.0146316,100.0292633,54.21686747,99.92152116,0,0,0,0,1,0,1,0,1,0,0
1,0.633333333,0,100.0585052,99.9707474,100.051192,100,100,99.95479144,100.0804446,100,100.0073131,100.051192,107.3170732,99.95346178,100.1096972,100,100.0585052,100.0219394,191.8699187,99.94681346,0,0,0,0,0,0,1,0,1,0,1
0,2.666666667,0,100.2004725,99.96420133,100.1002363,100,100,99.92775178,100.1217155,100.0715973,100.1002363,100.1145557,40.54982818,99.91343231,100.1789933,100.0859168,100.1431947,100.1002363,70.27491409,99.88544426,0,0,0,0,0,0,1,0,0,0,1
1,0.3,0,100.0573806,99.98565486,100.0215177,100,100,99.94848789,100.0860709,100.0143451,100.0573806,100.0358629,110.0656455,99.93218659,100.0645531,99.95696457,99.95696457,100.050208,105.6892779,99.90936477,0,1,0,0,0,0,1,1,1,0,0
0,1.383333333,0,100.0789096,99.92109039,99.92826399,100,100,99.86174514,100.0071736,99.92826399,99.9856528,99.92826399,41.12903226,99.8454415,100.0071736,99.88522238,99.93543759,99.9856528,129.8387097,99.82718143,0,0,0,0,0,0,0,1,1,0,1
0,2.1,0,100.1723643,99.97845447,100.0861821,100,100,99.97584289,100.1149095,99.92099971,99.9353634,100.0861821,91.04777198,99.97061973,100.1292732,99.8707268,100.1077277,99.9353634,95.14251305,100.0705127,0,0,0,0,0,1,1,0,0,0,1
0,7.183333333,0,100.0919313,99.92928364,100,100,100,99.90871161,100.0141433,99.92221201,99.95757019,99.98585673,37.99171843,99.8984256,100.0707164,99.95049855,100.0565731,99.95049855,31.36645963,99.88556808,1,0,1,1,0,0,0,0,1,1,0
0,5.6,0,100.0070887,99.92911321,99.93620189,100,100,99.90075849,100.021266,99.92911321,100.021266,99.93620189,76.8707483,99.89882521,100.0283547,99.97164528,99.99291132,100.0141774,83.33333333,99.89173653,1,0,0,0,0,0,0,1,1,0,0
0,4.466666667,0,100.1559952,99.95036517,100.0354534,100,100,99.96261273,100.1205417,100.0070907,100.0850883,100.0425441,41.27262113,99.96325733,100.1772672,100.0283628,100.1701766,100.0850883,44.36660829,99.95874508,1,0,0,0,0,0,1,1,0,0,1
0,10.86666667,0,100.0566733,99.92207424,100.0495891,100,100,99.94976687,100.134599,100.0212525,100.0779258,100.0495891,102.4193548,99.94010665,100.0779258,99.98583168,100.0283366,100.0708416,42.94354839,99.92143023,1,0,0,0,0,0,1,1,0,0,0
1,2.35,0,100.0495856,99.99291634,100.0070837,100,100,99.98518872,100.0283346,99.99291634,100.021251,100.021251,34.30420712,99.97746109,100.0708366,100,100.0425019,100.021251,98.05825243,99.96715759,0,0,0,0,0,0,1,0,0,0,0
1,1.033333333,0,100.0208001,99.96533315,100.0138667,100,100,99.93949059,100.0624003,99.98613326,100.0208001,100.0138667,161.8959108,99.93570875,100.0970672,99.99306663,100.0208001,100.0208001,186.6171004,99.93444814,0,0,0,0,0,0,1,1,0,0,1
0,1.983333333,0,100.0137146,99.91085511,99.9245697,100,100,99.92394631,99.9794281,99.9177124,99.9657135,99.9382843,47.97752809,99.9251931,100.0342865,99.931427,100.0205719,99.9657135,45.16853933,99.92893344,0,0,0,1,0,0,0,1,1,0,1
0,1.566666667,0,100.0205903,99.97940975,100.0068634,100,100,99.99064079,100.0068634,99.98627316,99.99313658,100.0068634,41.03773585,99.97940975,100.0343171,99.97940975,100.0343171,100,79.71698113,99.9669308,1,0,0,0,0,0,1,0,0,0,0
1,0.75,0,100.0475124,99.9592751,100.0407249,100,100,99.99691478,100.1085997,100.0271499,100.1018123,100.0339374,73.2038835,100,100.1085997,100.0678748,100.0950248,100.0950248,24.85436893,99.99753182,0,0,0,1,0,0,1,1,0,0,0
0,6.05,0,100.0953938,99.98637231,100.08858,100,100,99.94425035,100.17716,100.0681385,100.17716,100.0953938,94.56410256,99.947967,100.2044154,100.1022077,100.1362769,100.1703461,83.28205128,99.93062266,1,0,0,1,0,0,1,1,0,0,1
0,6.116666667,0,100.0338891,99.9118883,100.0338891,100,100,99.96919171,100.1084452,99.95933306,100.1084452,100.0338891,120.6465068,99.98521202,100.1762234,100.0948895,100.1355565,100.1220008,74.13972888,99.99691917,1,0,0,0,0,0,1,1,0,0,1
1,0.466666667,0,100.0473485,99.91883117,100.0270563,100,100,99.89423455,100.0811688,99.99323593,100.0608766,100.0270563,102.6030369,99.8800915,100.0811688,99.89853896,99.93912338,100.0608766,144.7939262,99.85856946,0,0,0,0,0,0,1,1,0,0,1
0,1.883333333,0,100.0949024,99.89154013,99.90509761,100,100,99.88168014,100.027115,99.97966377,100.0135575,100,6.227758007,99.86812266,100.0610087,100.0067787,100.027115,100.0135575,9.90510083,99.85025143,0,0,0,0,0,0,0,1,1,0,0
1,10.05,0,100.1845901,99.90428659,100.1640801,100,100,99.99005575,100.1982635,100.0888767,100.1777535,100.1709168,59.31311881,99.97016725,100.3691803,100.1572435,100.2871402,100.1845901,64.0779703,99.93349783,1,0,0,0,0,0,1,1,0,0,1
1,0.816666667,0,100.04102,99.93163328,99.93846995,100,100,99.88439809,99.98632666,99.91795994,99.93163328,99.94530662,131.5,99.880669,99.99316333,99.92479661,99.92479661,99.95897997,78.5,99.87507536,0,0,0,0,0,0,0,0,1,0,0
0,3.916666667,0,100.0339789,99.95242949,100.0339789,100,100,99.93698452,100.0815494,100.0271831,100.0475705,100.0271831,76.23400366,99.93142434,100.095141,100.0271831,100.0407747,100.0611621,47.8976234,99.91845056,0,0,0,1,0,0,1,1,1,0,1
1,2.55,0,100.0341087,99.97271301,100.0341087,100,100,99.9231003,100.027287,99.97271301,99.97271301,100.027287,191.8367347,99.92123982,99.97953476,99.94542602,99.95906951,99.97271301,193.877551,99.99379841,0,0,0,0,1,0,1,0,1,0,0
1,5.316666667,0,100.0136705,99.92481203,100.0136705,100,100,99.95028895,100.0273411,99.92481203,100.0205058,99.95215311,130.6122449,99.94904617,100.0341763,100.0273411,100.0341763,100.0273411,6.12244898,99.94531784,0,1,0,0,0,0,1,1,1,0,0
1,13.1,0,100.0689465,99.9172642,99.92415885,100,100,99.91162313,100.1792609,99.9172642,100.1516823,99.9448428,219.3069307,99.91162313,100.1654716,100,100,100.1447876,142.0792079,99.91350348,1,0,0,0,0,0,0,1,0,0,1
0,1.166666667,0,100.0138514,99.84070919,99.95152019,100,100,99.86841194,100.0969596,99.86148625,100.0069257,99.9445945,134.321608,99.88226331,100.1869936,99.97229725,100.0692569,100.0138514,222.8643216,99.89170743,0,0,0,0,0,0,0,1,1,0,1
1,2.016666667,0,100.0616143,99.97261587,100.0136921,100,100,99.99190923,100.0273841,99.99315397,100.0205381,100.006846,39.9577167,99.98941977,100.0821524,99.99315397,100.0753064,100.0205381,142.2832981,99.98070664,0,0,0,0,0,0,1,1,0,0,0
0,7.433333333,0,100.0205832,99.87650086,99.88336192,100,100,99.84968034,99.93138937,99.86277873,99.93138937,99.89022298,63.53887399,99.84281927,99.97941681,99.90394511,99.91766724,99.93825043,66.21983914,99.83471074,1,0,0,0,0,0,0,1,1,0,1
0,3.516666667,0,100.0412428,99.97250481,100.034369,100,100,99.96125678,100.0756118,100.0206214,100.0412428,100.034369,56.48854962,99.95938211,100.068738,100.0068738,100.0549904,100.034369,76.33587786,99.95250831,1,0,0,0,0,0,1,1,0,0,1
0,2.483333333,0,100.2002209,99.93786247,100.1795084,100,100,99.8958098,100.3452085,100.0069042,100.0621375,100.1864126,217.5100633,99.89455449,100.1173709,99.86882077,99.87572494,100.0690417,72.97297297,99.87509729,1,1,0,0,0,0,1,0,1,0,1
0,10.75,0,100.0970605,99.97226844,100.0277316,100,100,99.91743559,100.124792,99.95840266,100.124792,100.0277316,105.4166667,99.90483033,100.187188,99.93760399,100.1039933,100.124792,196.8452381,99.88655272,1,0,0,0,0,1,1,1,0,0,1
0,7.95,0,100.0211625,99.85891648,99.95767494,100,100,99.86725323,100.0282167,99.92945824,99.92945824,99.95062077,96.02169982,99.8807203,100.0141084,99.89418736,100.0141084,99.93651242,122.6039783,99.88777447,1,0,1,0,0,0,0,0,1,1,1
0,3.166666667,0,100.0424358,99.99292736,100.0282905,100,100,99.98906956,100.0424358,100.0282905,100.0353632,100.0282905,78.89908257,99.9903555,100.0424358,99.99292736,100.0212179,100.0353632,133.9449541,99.98199693,0,0,0,0,0,0,1,1,0,0,0
0,0.25,0,100.0493932,99.96471916,100.0070562,100,100,99.95894594,100.042337,99.96471916,99.97177533,100.0141123,91.40811456,99.95830447,100.0635055,99.9788315,100.0564493,99.9788315,68.73508353,99.95958741,0,0,0,1,0,0,1,0,1,0,0
1,4.4,0,100.0989539,99.96465932,100.0989539,100,100,99.98200838,100.1625671,100.049477,100.1342946,100.1060221,38.12658228,99.9755828,100.155499,100.0918858,100.1484309,100.1272265,21.01265823,99.98072326,0,0,0,1,0,0,1,1,0,0,1
0,0.883333333,0,100.0285246,99.99286886,100.0213934,100,100,99.92998515,100.0570491,99.97860657,99.98573772,100.0285246,213.1578947,99.91118487,100.1140983,99.97860657,100.0570491,99.98573772,340.3508772,99.88914316,1,0,0,0,0,0,1,0,1,0,1
0,0.916666667,0,100.1995012,99.97862487,100.1353758,100,100,99.99870454,100.2422515,100.1140007,100.1496259,100.1353758,95.83492549,99.99287496,100.2137513,100.1282508,100.1710011,100.1496259,55.63622468,99.98121579,1,0,0,1,0,0,1,1,0,0,1
0,0.383333333,0,100.0497018,99.99289974,100.0213008,100,100,99.98773592,100.0710026,99.90769668,99.94319796,100.028401,278.4883721,99.98902688,100.0923033,100.0355013,100.0639023,100.0781028,129.6511628,99.99548166,0,1,0,0,0,0,1,0,0,0,0
1,1.4,0,100.0283326,99.99291684,100,100,100,99.99806823,100.0354158,99.97875053,100.0354158,100.0070832,165.3409091,99.99034115,100.0495821,99.95750106,100.0495821,100.0283326,294.3181818,99.97746268,0,0,0,0,0,1,0,1,0,0,1
1,14.33333333,0,100.3069236,99.99286224,100.178444,100,100,99.97599118,100.2212705,100.0856531,100.1427552,100.1855817,41.01236698,99.98183116,100.2141328,100.0856531,100.1284797,100.1427552,43.37072189,99.97015119,1,0,0,0,1,0,1,0,0,0,1
0,2.383333333,0,100.0144051,99.97118986,100.0072025,100,100,99.99148791,100.0144051,99.97839239,99.99279746,100,78.4,99.99148791,100,99.95678479,99.99279746,100,193.6,99.98624971,1,0,0,0,0,0,1,0,0,0,0
0,8.283333333,0,100.0793708,99.98556894,100.0072155,100,100,99.99475234,100.0793708,99.87733603,100.0721553,100.0072155,179.5041322,99.99212852,100.1154484,99.99278447,100.0793708,100.0721553,140.2479339,100.0065596,0,0,0,0,0,0,1,1,0,0,1
1,1.266666667,0,100.0215936,99.99280213,100.0071979,100,100,99.94503445,100.0287915,99.99280213,100.0071979,100.0071979,139.8058252,99.93587353,100.0287915,99.94961491,99.97120852,100.0071979,161.1650485,99.92213214,0,0,0,0,0,0,1,0,1,0,0
1,0.1,0,100.1366906,99.97841727,100.1223022,100,100,99.98103336,100.2086331,99.94244604,99.94244604,100.1223022,130.5122494,99.9352518,99.97122302,99.8705036,99.89208633,99.94244604,60.31180401,99.89208633,1,1,0,0,0,1,1,0,0,0,1
0,0.166666667,0,100.0506146,99.98553868,100.0506146,100,100,99.98488135,100.0795372,99.98553868,99.99276934,100.0506146,124.1071429,99.98619602,100.021692,99.97830803,100.0144613,99.99276934,37.5,99.98553868,0,0,0,0,0,0,1,0,0,0,1
1,0.166666667,0,100.0433902,100,100.0289268,100,100,99.94477608,100.0433902,99.98553659,100.0289268,100.0361585,128.8,99.93688695,100.0433902,100.0216951,100.0361585,100.0289268,83.2,99.9382018,0,0,0,0,0,0,1,0,1,0,0
0,3.366666667,0,100.0144896,99.87683837,99.92030718,100,100,99.84785916,100.0579584,99.88408317,100.0434688,99.92755198,80.96040438,99.82480752,100.1014272,99.97102079,100.0144896,100.0434688,131.3395114,99.80307311,1,0,0,0,0,0,0,1,1,0,1
0,3.566666667,0,100.1887066,99.95645232,100.1233851,100,100,99.89772892,100.420961,100.0653215,100.1524169,100.1233851,136.971831,99.90696631,100.3266076,100.1016113,100.1887066,100.1524169,130.2496799,99.90696631,0,0,0,0,0,0,1,1,0,0,1
0,4.366666667,8,100.050396,99.92800576,99.94960403,100,100,99.82525034,99.97840173,99.90640749,99.92080634,99.95680346,18.03781298,99.80954251,99.94240461,99.88480922,99.89920806,99.92080634,13.49003577,99.7918712,1,0,1,1,1,1,0,0,1,1,0
0,0.183333333,0,100.0359635,99.87772423,99.94965115,100,100,99.82475986,100.0431562,99.94965115,100.0071927,99.94965115,47.79507134,99.82149046,100.0359635,99.88491692,99.91368769,100.0071927,95.65499351,99.80906672,0,0,0,0,0,0,0,1,1,0,1
0,5.433333333,0,100.2880599,99.985597,100.2160449,100,100,99.94631611,100.3240674,100.129627,100.3240674,100.2232464,111.0749186,99.94762547,100.4032839,100.2088434,100.3600749,100.3312689,151.5635179,99.94238802,0,0,0,0,0,0,1,1,0,0,1
0,4.483333333,0,100.2096285,99.98554287,100.2023999,100,100,99.99934286,100.2457713,100.1228856,100.1373428,100.1951713,87.68913343,99.98685715,100.1590285,100.1011999,100.1084285,100.1373428,37.48280605,99.96517145,1,0,0,1,0,0,1,0,0,0,0
0,4.833333333,0,100.0433182,99.92058335,99.97834091,100,100,99.90483129,99.9927803,99.88448487,99.92058335,99.98556061,53.67965368,99.89695526,100.0433182,99.87004548,99.98556061,99.92058335,88.40788841,99.89104823,0,0,1,0,0,1,0,0,1,1,1
0,4.55,0,100.0145033,99.97099347,99.98549674,100,100,99.95187554,100.0290065,99.97099347,100.0290065,99.97099347,71.42857143,99.94396466,100.0362582,100.0217549,100.0290065,100.0217549,30.51948052,99.93473532,0,0,0,1,0,0,0,1,1,0,0
1,0.833333333,0,100.0145033,99.96374184,99.99274837,100,100,99.98285978,100.0435098,99.98549674,100.0217549,100,128.6666667,99.97956358,100.0725163,100.0217549,100.0435098,100.0290065,136.6666667,99.97428967,0,0,0,0,0,0,0,1,0,0,0
1,14.38333333,0,100.152694,99.9636443,100.0654403,100,100,99.96959341,100.1090671,99.90547517,100.0218134,100.0654403,87.62010347,99.96694936,100.1308805,100.0145423,100.0727114,100.0290846,47.45011086,99.95703417,1,0,0,1,0,0,1,0,0,0,1
0,3.383333333,0,100.0297111,99.97028894,100.0222833,100,100,99.95948492,100.0668499,100.0074278,100.0222833,100.0297111,115.3846154,99.95948492,100.0445666,99.99257224,100.0074278,100.0222833,155.3846154,100.0249843,1,0,0,0,0,0,1,0,0,0,0
1,0.7,1,100.02228,99.96286669,99.98514668,100,100,99.96489214,100.1039733,99.97029335,100.0742666,99.97772001,185.1099831,99.96151639,100.1188266,100.0519866,100.0742666,100.0742666,117.428088,99.96016609,1,0,0,0,0,0,0,1,0,0,1
0,6.633333333,13,100.096957,99.96270883,100.0894988,100,100,99.96067477,100.1417064,100.0745823,100.12679,100.0745823,49.33993399,99.97355717,100.1640811,100,100.0223747,100.12679,168.0693069,99.98915166,1,0,0,0,0,0,1,1,0,0,0
1,1,0,100.0893788,99.96275883,100,100,100,99.95192503,100.0893788,99.96275883,99.9776553,100,70.47619048,99.94244546,100,99.94041412,99.97020706,99.9776553,54.28571429,99.93161166,0,0,0,1,0,0,0,0,0,0,1
1,6.4,0,100.059822,99.86540043,100.0373888,100,100,99.97280817,100.1271218,99.97008899,100.1121663,100.0373888,41.42091153,99.97484756,100.1420773,100,100.059822,100.1121663,55.49597855,99.96872939,1,0,0,0,0,0,1,1,0,0,1
1,3.766666667,0,100.2471355,99.95506628,100.1797349,100,100,99.97889477,100.1872238,100.0224669,100.1123343,100.1722459,53.72756072,99.98025639,100.1497791,100.0674006,100.0823785,100.1123343,21.9218585,99.97480988,0,0,0,1,1,0,1,0,0,0,1
0,4.816666667,0,100.0747887,99.85042256,99.91025353,100,100,99.89869528,99.91773241,99.8130282,99.82050707,99.91025353,32.09647495,99.99116133,99.95512677,99.8130282,99.92521128,99.82050707,36.59554731,100.0081588,1,0,1,0,0,0,0,0,1,1,1
0,7.333333333,0,100.0899146,99.98501424,100.0299715,100,100,99.98705775,100.1723363,100.0224786,100.1498576,100.0224786,107.6882007,99.99727532,100.2397722,100.1423648,100.1573505,100.1498576,134.8638548,99.99931883,1,0,0,0,0,0,1,1,0,0,1
0,0.066666667,0,100.007494,99.96252998,100,100,100,99.98909963,100.029976,99.992506,100.014988,100.007494,71.38047138,99.98501199,100.0974221,100.014988,100.0974221,100.022482,73.73737374,99.98024308,0,0,0,0,0,0,0,1,0,0,1
0,0.566666667,0,100.044964,99.96252998,100.022482,100,100,99.95707979,100.0899281,100.022482,100.067446,100.029976,130.8788599,99.95776106,100.1199041,99.992506,100.044964,100.059952,176.95962,99.95299215,0,0,0,0,0,0,1,1,0,0,1
0,0.95,0,100.0449809,99.9475223,100.0449809,100,100,99.95978982,100.0899618,100.0449809,100.0599745,100.0449809,81.21990369,99.97001274,100.0749681,100.0074968,100.0224904,100.0599745,60.83467095,99.96864969,0,0,0,1,0,0,1,1,1,0,0
0,2.3,0,100.0526831,99.98494769,100.0526831,100,100,99.91721231,100.1053661,100.0376308,100.0602092,100.0526831,70.76222981,99.89531805,100.1204185,100.0526831,100.1204185,100.0602092,59.72696246,99.87205539,1,0,0,1,0,0,1,1,0,0,1
1,0.733333333,0,100.059176,99.96301502,99.992603,100,100,99.88164805,100.007397,99.95561802,99.96301502,100.007397,74.94145199,99.87761333,99.97041201,99.89644204,99.93342703,99.97041201,84.77751756,99.97108447,1,0,0,0,1,1,0,0,1,0,1
0,1.916666667,0,100.0296077,99.9407846,99.96299038,100,100,99.87753179,100.0148038,99.92598075,99.93338268,99.9703923,122.1359223,99.87484019,100.0296077,99.91117691,99.98519615,99.9407846,146.9902913,99.87282148,0,1,1,0,0,1,0,0,1,1,1
0,2.583333333,0,100.0073438,99.97062495,99.98531248,100,100,99.97196018,100.0367188,99.94859367,100.0367188,99.99265624,177.2241993,99.96661927,100.0440626,99.92656239,100.0440626,100.029375,380.4270463,99.96995734,0,0,0,0,0,1,0,1,0,0,0
0,2.95,0,100.0807873,100,100.0660987,100,100,99.98798205,100.1028202,100.0440658,100.0440658,100.0660987,103.7527594,99.99065271,100.1248531,99.9559342,100.0807873,100.0514101,496.9094923,99.98931738,0,0,0,0,0,0,1,0,0,0,1
0,3.65,0,100.1387064,99.97079866,100.087604,100,100,99.96217099,100.0949044,100.021901,100.0292013,100.087604,39.41967445,99.97345332,100.0584027,99.91239597,99.94159731,100.021901,72.96532201,100.0663667,0,0,0,0,1,0,1,0,1,0,1
